sample_id,t,M_d,QSC,ASC,M_c,M_n
16,2.3988627059224457,180.48686437124437,921.0659118551885,1.0769565089763635,0.03857770510998832,1565.8164800687864
16,2.595738947021639,122.09251458578376,918.2936380522808,0.7572950361437857,0.018393254565362987,1565.8379566134254
16,2.992962362494006,55.481115192072714,914.8546440487293,0.3949856767157743,0.004470091429655289,1565.8534683198257
16,3.1723709010105376,38.85582330385355,913.8653261366369,0.3049562276642686,0.0024941357006985974,1565.8558953305733
16,3.521579180665857,19.421798491223594,912.479553132742,0.19992261488746602,0.0009341355059135081,1565.8580783340838
16,3.6735132717719967,14.365959430006392,912.018438374083,0.17263260380291925,0.000659853794568746,1565.8585567188072
16,3.9494267782115102,8.306318764866429,911.3111753459942,0.13993772865007942,0.0004017765980443765,1565.8591240225244
16,4.336949578765328,3.8474719809106643,910.4867195366455,0.11587421907845384,0.00026071659719256366,1565.8596196767314
16,4.65190354913507,2.058973384769772,909.8932458237504,0.10620373535246086,0.0002156178581145711,1565.8599168280432
16,5.046055941688616,0.9413847532749641,909.197477774352,0.10013149939313863,0.00019068440951326875,1565.8602350589624
16,5.3184229364153275,0.5480453293704134,908.7326799295472,0.09797283193821742,0.00018246830770176666,1565.8604384151456
16,5.713423348381354,0.2501378493274806,908.0702984187101,0.09630642482339472,0.00017639436925308565,1565.8607219932212
16,6.064537457897355,0.12456475642230672,907.4876696608911,0.09557274844335291,0.00017383044575135085,1565.8609683430138
16,6.398011925727934,0.06424727077780867,906.9370922982022,0.09519222833988877,0.00017255929461557705,1565.86119985823
17,0.0,35648.51864611692,2811.714914104929,156.96749640782858,734.5607444660562,2228.5202734642444
17,0.6219429208380503,10369.000927652854,849.4770345834537,53.46428883136819,60.86662646298998,1193.6532459678401
17,0.9113903760165353,5836.363955505173,694.757921237707,24.3558220936936,19.110979632624797,1084.271406034003
17,1.1182997399295067,3869.9976865262392,635.985033336533,14.729514414296892,8.354007016228714,1057.8964221620947
17,1.3767844719466047,2316.29239370897,592.7226189880543,8.207253310013387,2.974877738383584,1057.9911539745428
17,1.5447345906513137,1659.537113652125,575.2045022394075,5.713568248086111,1.5232707091693567,1059.4511225409374
